,customer_id,count_x,vendor_x,vendor_y,count_y,Pop_v
20276,QJBM6FG,4,"83, 84, 84, 84","83, 84",2,84
20277,QJC0055,18,"106, 149, 149, 203, 149, 149, 149, 113, 106, 113, 66, 149, 106, 106, 149, 547, 547, 67","106, 149, 203, 113, 66, 547, 67",7,149
20278,QJC1NPZ,1,846,846,1,846
20279,QJFC46O,2,"28, 201","28, 201",2,"28,201"
20280,QJGYVQ2,1,849,849,1,849
20281,QJHQT2V,1,398,398,1,398
20282,QJI7LNU,2,"271, 145","271, 145",2,"271,145"
20283,QJJN98W,7,"193, 189, 846, 225, 225, 845, 845","193, 189, 846, 225, 845",5,"225,845"
20284,QJKXYN5,2,"356, 243","356, 243",2,"356,243"
20285,QJL25LB,1,188,188,1,188
20286,QJNA59O,26,"192, 577, 191, 43, 23, 191, 191, 75, 75, 23, 75, 75, 75, 159, 856, 75, 191, 858, 310, 159, 75, 310, 159, 75, 75, 159","192, 577, 191, 43, 23, 75, 159, 856, 858, 310",10,75
20287,QJNM3M5,6,"583, 583, 583, 583, 583, 583",583,1,583
20288,QJONIZ1,2,"84, 289","84, 289",2,"84,289"
20289,QJQ5ROV,3,"157, 157, 157",157,1,157
20290,QJSG1XT,14,"20, 20, 193, 391, 391, 391, 391, 386, 386, 386, 846, 846, 20, 846","20, 193, 391, 386, 846",5,391
20291,QJVBAKO,1,858,858,1,858
20292,QJVM5ZL,1,28,28,1,28
20293,QJWOTKO,23,"113, 23, 106, 300, 106, 274, 106, 23, 300, 259, 192, 23, 75, 115, 195, 113, 106, 113, 23, 113, 76, 679, 679","113, 23, 106, 300, 274, 259, 192, 75, 115, 195, 76, 679",12,"113,23,106"
20294,QJXW43D,18,"265, 265, 20, 288, 298, 578, 298, 547, 676, 33, 298, 578, 298, 33, 110, 33, 33, 113","265, 20, 288, 298, 578, 547, 676, 33, 110, 113",10,"298,33"
20295,QK310LD,16,"83, 90, 356, 356, 84, 44, 356, 84, 537, 148, 86, 207, 459, 84, 207, 846","83, 90, 356, 84, 44, 537, 148, 86, 207, 459, 846",11,"356,84"
20296,QK36EJ3,5,"159, 294, 154, 159, 113","159, 294, 154, 113",4,159
20297,QK6FAEO,10,"193, 201, 78, 193, 193, 85, 193, 193, 189, 189","193, 201, 78, 85, 189",5,193
20298,QK6OBAE,1,386,386,1,386
20299,QK6SMBQ,7,"92, 303, 176, 176, 176, 176, 176","92, 303, 176",3,176
20300,QK8R3H2,2,"84, 105","84, 105",2,"84,105"
20301,QK94EAA,1,386,386,1,386
20302,QKB5LKK,1,43,43,1,43
20303,QKBZNN1,2,"79, 79",79,1,79
20304,QKD4XAK,6,"193, 113, 85, 85, 577, 86","193, 113, 85, 577, 86",5,85
20305,QKEKL3Y,5,"231, 231, 225, 537, 189","231, 225, 537, 189",4,231
20306,QKGC476,2,"145, 304","145, 304",2,"145,304"
20307,QKI0RS4,11,"105, 85, 193, 193, 193, 193, 193, 85, 189, 189, 356","105, 85, 193, 189, 356",5,193
20308,QKK5LBJ,1,907,907,1,907
20309,QKL4L10,1,90,90,1,90
20310,QKLE7W4,6,"386, 419, 419, 148, 148, 265","386, 419, 148, 265",4,"419,148"
20311,QKLO21E,7,"78, 188, 79, 582, 676, 858, 676","78, 188, 79, 582, 676, 858",6,676
20312,QKMQY85,10,"231, 419, 148, 225, 846, 846, 846, 846, 846, 846","231, 419, 148, 225, 846",5,846
20313,QKMZYXM,31,"243, 145, 231, 243, 90, 231, 90, 231, 419, 225, 419, 575, 55, 105, 44, 419, 583, 105, 386, 154, 154, 105, 459, 105, 148, 148, 207, 537, 207, 148, 84","243, 145, 231, 90, 419, 225, 575, 55, 105, 44, 583, 386, 154, 459, 148, 207, 537, 84",18,105
20314,QKNKA5R,7,"83, 105, 105, 105, 105, 537, 846","83, 105, 537, 846",4,105
20315,QKP91XT,1,846,846,1,846
20316,QKQ47F2,2,"105, 84","105, 84",2,"105,84"
20317,QKTPD96,4,"85, 85, 356, 681","85, 356, 681",3,85
20318,QKXMYX7,2,"573, 199","573, 199",2,"573,199"
20319,QL6AUJH,14,"85, 356, 85, 85, 85, 84, 86, 86, 86, 356, 846, 356, 846, 356","85, 356, 84, 86, 846",5,"85,356"
20320,QL6T9HY,1,106,106,1,106
20321,QL78LIF,8,"110, 78, 134, 201, 303, 115, 110, 134","110, 78, 134, 201, 303, 115",6,"110,134"
20322,QL8F4TG,3,"67, 67, 679","67, 679",2,67
20323,QLA1KDA,4,"216, 216, 216, 216",216,1,216
20324,QLAOTBZ,1,304,304,1,304
20325,QLDLIAR,1,907,907,1,907
20326,QLDXDPF,2,"78, 78",78,1,78
20327,QLFYE2E,4,"83, 83, 84, 197","83, 84, 197",3,83
20328,QLGR8EE,3,"85, 356, 386","85, 356, 386",3,"85,356,386"
20329,QLHU4W5,7,"191, 191, 221, 193, 189, 189, 84","191, 221, 193, 189, 84",5,"191,189"
20330,QLIFF6I,2,"83, 113","83, 113",2,"83,113"
20331,QLJKO9M,1,104,104,1,104
20332,QLNUI69,8,"274, 274, 303, 298, 298, 577, 841, 86","274, 303, 298, 577, 841, 86",6,"274,298"
20333,QLQ6HCL,1,55,55,1,55
20334,QLQW5J8,20,"231, 231, 231, 231, 231, 84, 578, 578, 578, 679, 578, 578, 679, 578, 679, 82, 578, 578, 679, 679","231, 84, 578, 679, 82",5,578
20335,QLUBEJ8,3,"113, 113, 113",113,1,113
20336,QLUMRSQ,2,"105, 681","105, 681",2,"105,681"
20337,QLVEZKJ,1,86,86,1,86
20338,QLXDYIT,1,43,43,1,43
20339,QM2QQCB,11,"401, 104, 104, 104, 104, 104, 104, 104, 176, 104, 104","401, 104, 176",3,104
20340,QM4RFXM,2,"113, 113",113,1,113
20341,QM4S20K,3,"115, 203, 199","115, 203, 199",3,"115,203,199"
20342,QM56TDW,3,"849, 459, 849","849, 459",2,849
20343,QM6F56B,1,265,265,1,265
20344,QM849BC,5,"83, 243, 66, 304, 84","83, 243, 66, 304, 84",5,"83,243,66,304,84"
20345,QM91S83,1,907,907,1,907
20346,QM9PYPE,1,849,849,1,849
20347,QMA91YT,1,84,84,1,84
20348,QMAK1I2,1,193,193,1,193
20349,QMC4XLH,2,"243, 243",243,1,243
20350,QMCNHNY,24,"110, 106, 78, 75, 115, 78, 115, 75, 75, 78, 78, 78, 78, 78, 106, 79, 79, 79, 79, 76, 106, 106, 79, 115","110, 106, 78, 75, 115, 79, 76",7,78
20351,QMDBH1Z,4,"188, 188, 92, 288","188, 92, 288",3,188
20352,QMDTICH,7,"90, 86, 90, 145, 681, 681, 681","90, 86, 145, 681",4,681
20353,QME8OFK,6,"573, 104, 104, 104, 199, 855","573, 104, 199, 855",4,104
20354,QMEG2JI,1,67,67,1,67
20355,QMEMTKP,2,"83, 193","83, 193",2,"83,193"
20356,QMGLPLV,4,"76, 104, 104, 4","76, 104, 4",3,104
20357,QMJLT1X,4,"55, 55, 55, 55",55,1,55
20358,QMN74GB,1,75,75,1,75
20359,QMSV43O,1,578,578,1,578
20360,QMUW3WU,2,"81, 149","81, 149",2,"81,149"
20361,QMVFBUT,8,"573, 573, 573, 573, 76, 573, 573, 573","573, 76",2,573
20362,QMXJTFU,9,"55, 84, 84, 459, 105, 148, 105, 148, 148","55, 84, 459, 105, 148",5,148
20363,QMXZP73,4,"159, 391, 4, 4","159, 391, 4",3,4
20364,QMYKJZJ,8,"113, 33, 180, 113, 113, 113, 113, 113","113, 33, 180",3,113
20365,QMZW7Y2,2,"849, 849",849,1,849
20366,QN17H5L,3,"197, 225, 195","197, 225, 195",3,"197,225,195"
20367,QN1V49A,1,298,298,1,298
20368,QN4NYXN,7,"199, 193, 398, 583, 197, 846, 846","199, 193, 398, 583, 197, 846",6,846
20369,QN60D7W,3,"23, 23, 23",23,1,23
20370,QN75FT3,4,"105, 86, 537, 846","105, 86, 537, 846",4,"105,86,537,846"
20371,QN8I1DE,14,"105, 105, 391, 105, 105, 575, 386, 846, 846, 846, 846, 846, 846, 846","105, 391, 575, 386, 846",5,846
20372,QNAVG2A,15,"78, 259, 78, 78, 78, 106, 78, 78, 259, 106, 28, 106, 578, 106, 303","78, 259, 106, 28, 578, 303",6,78
20373,QNBT91Y,1,33,33,1,33
20374,QNBTVMW,14,"195, 221, 221, 221, 221, 23, 195, 78, 195, 159, 310, 159, 191, 110","195, 221, 23, 78, 159, 310, 191, 110",8,221
20375,QNCYIU7,1,216,216,1,216
20376,QNFBNHF,2,"83, 845","83, 845",2,"83,845"
20377,QNG7KPR,1,81,81,1,81
20378,QNI664G,16,"83, 105, 304, 83, 304, 105, 84, 105, 299, 105, 84, 105, 84, 84, 84, 148","83, 105, 304, 84, 299, 148",6,"105,84"
20379,QNINDAC,13,"294, 154, 154, 386, 44, 86, 44, 537, 86, 386, 386, 44, 386","294, 154, 386, 44, 86, 537",6,386
20380,QNK3F0X,1,401,401,1,401
20381,QNK7U5F,3,"271, 92, 92","271, 92",2,92
20382,QNMC26S,1,113,113,1,113
20383,QNOGNSA,11,"575, 105, 189, 846, 189, 189, 189, 846, 189, 189, 189","575, 105, 189, 846",4,189
20384,QNTO6CQ,1,78,78,1,78
20385,QNUFR3T,1,207,207,1,207
20386,QNXWTU8,2,"4, 221","4, 221",2,"4,221"
20387,QNYIKHY,4,"134, 161, 110, 149","134, 161, 110, 149",4,"134,161,110,149"
20388,QNYT306,1,189,189,1,189
20389,QNZ8YW0,5,"176, 176, 113, 113, 43","176, 113, 43",3,"176,113"
20390,QO1LZ3Y,8,"391, 83, 83, 83, 83, 83, 391, 386","391, 83, 386",3,83
20391,QO29AJS,8,"148, 105, 105, 225, 86, 105, 148, 575","148, 105, 225, 86, 575",5,105
20392,QO3JQQG,1,203,203,1,203
20393,QO64B17,3,"44, 44, 849","44, 849",2,44
20394,QOK8UJE,10,"575, 386, 84, 386, 299, 386, 299, 846, 386, 84","575, 386, 84, 299, 846",5,386
20395,QOKOCB5,1,582,582,1,582
20396,QOM1ESS,2,"582, 582",582,1,582
20397,QOPNRZ3,2,"391, 386","391, 386",2,"391,386"
20398,QOQV6YI,6,"157, 157, 157, 157, 157, 157",157,1,157
20399,QORDOB9,7,"83, 83, 193, 193, 193, 846, 846","83, 193, 846",3,193
20400,QORJCTD,1,846,846,1,846
20401,QORYIB2,1,90,90,1,90
20402,QOT8ABF,1,849,849,1,849
20403,QOV618E,9,"907, 907, 907, 907, 907, 907, 907, 907, 907",907,1,907
20404,QOYSQZO,15,"83, 193, 193, 193, 189, 189, 189, 583, 386, 189, 189, 84, 189, 84, 84","83, 193, 189, 583, 386, 84",6,189
20405,QOZ8CIL,1,575,575,1,575
20406,QP1ADD8,1,855,855,1,855
20407,QP1HQD6,3,"583, 583, 582","583, 582",2,583
20408,QP2NGWQ,11,"92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 288","92, 288",2,92
20409,QP41R5S,2,"843, 44","843, 44",2,"843,44"
20410,QP61YWF,2,"547, 201","547, 201",2,"547,201"
20411,QP6CD48,2,"299, 846","299, 846",2,"299,846"
20412,QP6OD6W,3,"419, 459, 459","419, 459",2,459
20413,QP7QQF6,2,"573, 201","573, 201",2,"573,201"
20414,QP9W032,1,573,573,1,573
20415,QPEFXGM,3,"679, 92, 134","679, 92, 134",3,"679,92,134"
20416,QPG2NDK,1,856,856,1,856
20417,QPKP7XH,1,196,196,1,196
20418,QPMGFWQ,1,676,676,1,676
20419,QPOVXIO,2,"310, 310",310,1,310
20420,QPQKVSJ,1,199,199,1,199
20421,QPRKUZD,16,"78, 113, 79, 113, 113, 113, 113, 113, 79, 113, 113, 113, 113, 113, 113, 113","78, 113, 79",3,113
20422,QPRSVT3,1,13,13,1,13
20423,QPS2BIO,1,104,104,1,104
20424,QPSAVRG,1,85,85,1,85
20425,QPT85A1,1,237,237,1,237
20426,QPY0L49,5,"203, 195, 203, 157, 157","203, 195, 157",3,"203,157"
20427,QQ1QTKT,1,145,145,1,145
20428,QQ3ICR2,2,"113, 113",113,1,113
20429,QQ5OO5Q,3,"82, 82, 82",82,1,82
20430,QQB9RL5,5,"83, 84, 537, 86, 105","83, 84, 537, 86, 105",5,"83,84,537,86,105"
20431,QQBMSA1,1,843,843,1,843
20432,QQCTYNK,1,149,149,1,149
20433,QQEWRHI,25,"83, 83, 105, 105, 105, 304, 304, 105, 85, 105, 105, 105, 105, 85, 105, 105, 386, 84, 105, 105, 105, 86, 105, 105, 105","83, 105, 304, 85, 386, 84, 86",7,105
20434,QQGBU1E,2,"386, 583","386, 583",2,"386,583"
20435,QQI9TPC,1,79,79,1,79
20436,QQKSDP6,1,148,148,1,148
20437,QQLRJGJ,1,189,189,1,189
20438,QQMWKL2,1,79,79,1,79
20439,QQOZ4FV,2,"83, 83",83,1,83
20440,QQTEBLB,1,201,201,1,201
20441,QQU072B,2,"76, 81","76, 81",2,"76,81"
20442,QQW63W7,4,"459, 459, 459, 459",459,1,459
20443,QQYDSHI,1,79,79,1,79
20444,QR047I2,1,79,79,1,79
20445,QR28P8F,3,"113, 201, 201","113, 201",2,201
20446,QR2LPB5,1,83,83,1,83
20447,QR3L2HH,18,"207, 23, 23, 23, 23, 23, 195, 23, 23, 207, 207, 207, 207, 207, 195, 195, 195, 191","207, 23, 195, 191",4,23
20448,QR3PFOM,3,"83, 83, 189","83, 189",2,83
20449,QR3WE4R,1,288,288,1,288
20450,QR59YXH,6,"84, 843, 843, 849, 843, 843","84, 843, 849",3,843
20451,QR71AB7,2,"201, 201",201,1,201
20452,QRCBXS8,1,85,85,1,85
20453,QRD6SNP,1,846,846,1,846
20454,QRDE8YR,1,845,845,1,845
20455,QRFHT8G,5,"104, 104, 104, 207, 104","104, 207",2,104
20456,QRM5VZ4,1,191,191,1,191
20457,QRS7AXZ,3,"148, 148, 193","148, 193",2,148
20458,QRU5ZGB,1,43,43,1,43
20459,QRY6RGX,2,"113, 78","113, 78",2,"113,78"
20460,QRY7M5B,2,"110, 79","110, 79",2,"110,79"
20461,QS0P2CB,1,192,192,1,192
20462,QS1AV8R,3,"216, 201, 855","216, 201, 855",3,"216,201,855"
20463,QS1M423,8,"681, 356, 681, 681, 303, 846, 300, 681","681, 356, 303, 846, 300",5,681
20464,QS3KHEX,1,841,841,1,841
20465,QS4FZ9M,3,"265, 84, 106","265, 84, 106",3,"265,84,106"
20466,QS68UD8,2,"294, 43","294, 43",2,"294,43"
20467,QS7G474,2,"843, 90","843, 90",2,"843,90"
20468,QSA5VTX,2,"356, 356",356,1,356
20469,QSBN2T0,12,"113, 113, 113, 113, 113, 113, 113, 113, 113, 113, 386, 386","113, 386",2,113
20470,QSBXWIN,1,188,188,1,188
20471,QSDA427,1,84,84,1,84
20472,QSFPXXI,5,"4, 4, 250, 855, 4","4, 250, 855",3,4
20473,QSHXYKH,1,858,858,1,858
20474,QSIULTM,2,"845, 845",845,1,845
20475,QSKDAM9,1,294,294,1,294
20476,QSKMCJR,5,"113, 78, 191, 113, 113","113, 78, 191",3,113
20477,QSS1FMN,2,"20, 573","20, 573",2,"20,573"
20478,QSTKRKZ,4,"195, 193, 83, 76","195, 193, 83, 76",4,"195,193,83,76"
20479,QSW2YFI,3,"577, 577, 43","577, 43",2,577
20480,QSXGP5C,1,195,195,1,195
20481,QT0K487,2,"84, 84",84,1,84
20482,QT1M1ZR,2,"679, 188","679, 188",2,"679,188"
20483,QT2ZGXP,2,"192, 855","192, 855",2,"192,855"
20484,QT3DLWH,1,207,207,1,207
20485,QT3DM48,7,"85, 105, 231, 386, 105, 225, 419","85, 105, 231, 386, 225, 419",6,105
20486,QT5BMDP,1,573,573,1,573
20487,QT8C4ZR,2,"90, 105","90, 105",2,"90,105"
20488,QT8DVPT,5,"113, 113, 113, 113, 113",113,1,113
20489,QT9K8W3,3,"681, 84, 154","681, 84, 154",3,"681,84,154"
20490,QTAM4AO,11,"85, 83, 85, 250, 83, 43, 356, 86, 577, 86, 582","85, 83, 250, 43, 356, 86, 577, 582",8,"85,83,86"
20491,QTATYYK,3,"201, 294, 356","201, 294, 356",3,"201,294,356"
20492,QTBRMLX,3,"547, 846, 191","547, 846, 191",3,"547,846,191"
20493,QTDO7SN,1,90,90,1,90
20494,QTDUZQC,2,"203, 401","203, 401",2,"203,401"
20495,QTG8VM5,1,83,83,1,83
20496,QTJPUQW,1,274,274,1,274
20497,QTLKQHQ,13,"78, 106, 288, 288, 78, 78, 78, 78, 78, 79, 79, 79, 79","78, 106, 288, 79",4,78
20498,QTMAK36,6,"110, 110, 110, 110, 110, 110",110,1,110
20499,QTMGHQL,1,199,199,1,199
20500,QTN8UY4,1,157,157,1,157
20501,QTOPW3P,3,"23, 4, 295","23, 4, 295",3,"23,4,295"
20502,QTRB2Z5,1,843,843,1,843
20503,QTS0BZ1,6,"110, 265, 110, 191, 386, 106","110, 265, 191, 386, 106",5,110
20504,QTS0DVZ,3,"547, 547, 547",547,1,547
20505,QTTHNLC,3,"78, 231, 391","78, 231, 391",3,"78,231,391"
20506,QTTMUAE,1,90,90,1,90
20507,QTV7LKN,1,221,221,1,221
20508,QU1CTCP,1,192,192,1,192
20509,QU89OGB,1,310,310,1,310
20510,QU8P5K9,1,157,157,1,157
20511,QUC32C6,1,193,193,1,193
20512,QUD4XMT,8,"304, 304, 299, 90, 86, 459, 86, 289","304, 299, 90, 86, 459, 289",6,"304,86"
20513,QUDLLEQ,4,"4, 201, 76, 76","4, 201, 76",3,76
20514,QUEOFJQ,1,115,115,1,115
20515,QUET2HE,3,"578, 578, 679","578, 679",2,578
20516,QUETW8P,1,85,85,1,85
20517,QUF2TAS,1,841,841,1,841
20518,QUGASSS,1,83,83,1,83
20519,QUHGIC4,6,"33, 157, 157, 28, 28, 157","33, 157, 28",3,157
20520,QUIR8ZZ,9,"67, 356, 849, 849, 849, 84, 849, 849, 849","67, 356, 849, 84",4,849
20521,QUK9JPD,7,"681, 83, 577, 577, 681, 681, 846","681, 83, 577, 846",4,681
20522,QUL9QFR,2,"259, 401","259, 401",2,"259,401"
20523,QUM0468,2,"84, 386","84, 386",2,"84,386"
20524,QUM2BUR,1,304,304,1,304
20525,QUMKJAB,1,148,148,1,148
20526,QUN9GLI,1,356,356,1,356
20527,QURJ0IF,1,310,310,1,310
20528,QURUHAI,8,"81, 20, 303, 225, 81, 67, 188, 578","81, 20, 303, 225, 67, 188, 578",7,81
20529,QUSP98U,5,"679, 679, 676, 679, 679","679, 676",2,679
20530,QUTLN5U,1,157,157,1,157
20531,QUTZLFF,12,"161, 161, 161, 199, 573, 573, 199, 573, 573, 573, 573, 573","161, 199, 573",3,573
20532,QUYAD9A,1,459,459,1,459
20533,QUYRX7F,7,"679, 679, 28, 28, 28, 679, 203","679, 28, 203",3,"679,28"
20534,QUZFQCX,1,161,161,1,161
20535,QUZRJDX,2,"583, 846","583, 846",2,"583,846"
20536,QV1P8OH,2,"846, 846",846,1,846
20537,QV32Q7O,1,459,459,1,459
20538,QV4RTRA,1,193,193,1,193
20539,QV5UZCA,1,199,199,1,199
20540,QV6RDLD,2,"577, 110","577, 110",2,"577,110"
20541,QV6SH81,2,"157, 157",157,1,157
20542,QV8E2PA,2,"84, 459","84, 459",2,"84,459"
20543,QVBURF1,1,84,84,1,84
20544,QVD6WIR,15,"113, 197, 113, 105, 105, 105, 105, 105, 105, 113, 537, 105, 846, 105, 105","113, 197, 105, 537, 846",5,105
20545,QVED2JE,1,846,846,1,846
20546,QVG1QZX,1,577,577,1,577
20547,QVGGXOK,1,195,195,1,195
20548,QVGXOVU,12,"159, 134, 195, 159, 274, 176, 43, 159, 858, 858, 679, 858","159, 134, 195, 274, 176, 43, 858, 679",8,"159,858"
20549,QVIATZZ,1,573,573,1,573
20550,QVLJAS1,1,78,78,1,78
20551,QVMUDE8,1,845,845,1,845
20552,QVOKV3A,7,"391, 391, 577, 386, 55, 356, 681","391, 577, 386, 55, 356, 681",6,391
20553,QVP94IA,17,"106, 78, 113, 113, 78, 113, 78, 78, 78, 78, 78, 106, 78, 106, 106, 79, 106","106, 78, 113, 79",4,78
20554,QVQNJPS,1,203,203,1,203
20555,QVV0NVH,2,"386, 386",386,1,386
20556,QVVEOU0,11,"105, 391, 419, 419, 180, 105, 180, 86, 90, 90, 207","105, 391, 419, 180, 86, 90, 207",7,"105,419,180,90"
20557,QVVPOA3,4,"843, 843, 846, 583","843, 846, 583",3,843
20558,QVVVJ3V,1,294,294,1,294
20559,QVWK8H4,1,81,81,1,81
20560,QVYHZHU,1,33,33,1,33
20561,QVZ1NPG,8,"145, 83, 83, 193, 43, 189, 189, 289","145, 83, 193, 43, 189, 289",6,"83,189"
20562,QVZ5MAP,2,"85, 84","85, 84",2,"85,84"
20563,QVZDEUX,2,"573, 192","573, 192",2,"573,192"
20564,QW0AANV,6,"573, 573, 573, 192, 855, 573","573, 192, 855",3,573
20565,QW17A4C,1,83,83,1,83
20566,QW1WP56,2,"288, 288",288,1,288
20567,QW8XKYH,1,189,189,1,189
20568,QWAD41T,3,"221, 221, 4","221, 4",2,221
20569,QWB3984,20,"300, 20, 195, 180, 20, 180, 176, 199, 82, 191, 199, 547, 176, 547, 20, 23, 573, 20, 4, 82","300, 20, 195, 180, 176, 199, 82, 191, 547, 23, 573, 4",12,20
20570,QWE7KNM,1,180,180,1,180
20571,QWGE2QD,2,"83, 83",83,1,83
20572,QWJUGK4,4,"157, 33, 188, 271","157, 33, 188, 271",4,"157,33,188,271"
20573,QWJWZW7,2,"386, 386",386,1,386
20574,QWPFFWI,4,"86, 105, 105, 105","86, 105",2,105
20575,QWQG2L7,4,"75, 13, 84, 81","75, 13, 84, 81",4,"75,13,84,81"
20576,QWQKJG9,1,907,907,1,907
20577,QWVGHYH,12,"85, 575, 86, 154, 154, 154, 386, 225, 105, 537, 195, 84","85, 575, 86, 154, 386, 225, 105, 537, 195, 84",10,154
20578,QWYJU38,1,113,113,1,113
20579,QX08YWB,6,"265, 299, 299, 83, 83, 299","265, 299, 83",3,299
20580,QX0X40S,2,"157, 157",157,1,157
20581,QX1CHDH,1,76,76,1,76
20582,QX2H73R,37,"113, 113, 113, 113, 113, 113, 113, 113, 113, 259, 113, 28, 28, 113, 113, 113, 113, 78, 113, 113, 113, 113, 113, 113, 43, 113, 113, 113, 113, 28, 28, 113, 113, 113, 113, 113, 113","113, 259, 28, 78, 43",5,113
20583,QX3T09X,6,"195, 195, 180, 195, 113, 547","195, 180, 113, 547",4,195
20584,QX4DB2P,11,"84, 84, 84, 105, 84, 237, 237, 237, 237, 84, 160","84, 105, 237, 160",4,84
20585,QX4SASZ,17,"300, 274, 78, 265, 259, 274, 159, 110, 20, 110, 76, 20, 113, 110, 295, 401, 23","300, 274, 78, 265, 259, 159, 110, 20, 76, 113, 295, 401, 23",13,110
20586,QXCQOBV,1,113,113,1,113
20587,QXDD1SR,7,"13, 176, 4, 259, 259, 104, 13","13, 176, 4, 259, 104",5,"13,259"
20588,QXDLX5M,5,"85, 231, 85, 231, 85","85, 231",2,85
20589,QXFBICK,11,"105, 105, 105, 105, 84, 86, 104, 105, 105, 105, 105","105, 84, 86, 104",4,105
20590,QXI8DGE,24,"78, 78, 195, 78, 78, 78, 78, 78, 104, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79","78, 195, 104, 79",4,79
20591,QXIHW34,3,"78, 78, 78",78,1,78
20592,QXIZYZF,1,86,86,1,86
20593,QXKL7VI,5,"845, 84, 84, 845, 845","845, 84",2,845
20594,QXLCK2F,15,"858, 858, 858, 858, 858, 858, 858, 858, 858, 858, 858, 858, 858, 858, 858",858,1,858
20595,QXMDW49,1,386,386,1,386
20596,QXNCTEU,3,"356, 105, 846","356, 105, 846",3,"356,105,846"
20597,QXOLJ6H,1,386,386,1,386
20598,QXRK70O,1,300,300,1,300
20599,QXRNSE0,1,203,203,1,203
20600,QXTB14Q,2,"846, 846",846,1,846
20601,QXXKA16,1,191,191,1,191
20602,QXXUQN9,2,"43, 83","43, 83",2,"43,83"
20603,QY21BRX,7,"20, 28, 113, 159, 676, 679, 79","20, 28, 113, 159, 676, 679, 79",7,"20,28,113,159,676,679,79"
20604,QY362X2,3,"113, 113, 113",113,1,113
20605,QY4MECZ,1,386,386,1,386
20606,QY4Q4GC,1,221,221,1,221
20607,QY5I838,10,"221, 78, 221, 78, 216, 159, 159, 159, 159, 159","221, 78, 216, 159",4,159
20608,QYA438X,1,191,191,1,191
20609,QYA7N72,11,"33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33",33,1,33
20610,QYAERYG,3,"148, 90, 419","148, 90, 419",3,"148,90,419"
20611,QYF4FHT,5,"33, 858, 201, 299, 299","33, 858, 201, 299",4,299
20612,QYF9XOT,2,"310, 310",310,1,310
20613,QYGIXPE,1,79,79,1,79
20614,QYGK4KY,1,20,20,1,20
20615,QYJIGXW,2,"86, 846","86, 846",2,"86,846"
20616,QYP289E,1,66,66,1,66
20617,QYRJGJA,3,"573, 855, 855","573, 855",2,855
20618,QYTLD7S,5,"157, 157, 855, 157, 157","157, 855",2,157
20619,QYU5873,7,"303, 303, 159, 20, 28, 28, 28","303, 159, 20, 28",4,28
20620,QYUL8FD,1,843,843,1,843
20621,QYXF34L,7,"105, 105, 105, 386, 105, 154, 86","105, 386, 154, 86",4,105
20622,QYXW0VE,1,289,289,1,289
20623,QYXXJCF,2,"78, 78",78,1,78
20624,QZ009NW,6,"846, 846, 846, 846, 846, 846",846,1,846
20625,QZ018N1,1,845,845,1,845
20626,QZ0JYG1,2,"679, 310","679, 310",2,"679,310"
20627,QZ15OWI,6,"105, 83, 231, 231, 289, 237","105, 83, 231, 289, 237",5,231
20628,QZ233N8,1,459,459,1,459
20629,QZ2OT97,1,75,75,1,75
20630,QZ2PIXT,10,"86, 84, 84, 84, 386, 84, 84, 386, 154, 575","86, 84, 386, 154, 575",5,84
20631,QZ2SDDE,5,"841, 841, 841, 841, 841",841,1,841
20632,QZ4O9TA,1,294,294,1,294
20633,QZ6ES8I,1,199,199,1,199
20634,QZ959ZK,1,84,84,1,84
20635,QZ9Z1LI,4,"43, 231, 231, 231","43, 231",2,231
20636,QZC9RB8,15,"86, 86, 86, 86, 86, 86, 86, 86, 86, 907, 907, 907, 907, 907, 907","86, 907",2,86
20637,QZFKUF5,1,44,44,1,44
20638,QZG1BXE,2,"841, 858","841, 858",2,"841,858"
20639,QZHXI5B,1,84,84,1,84
20640,QZII1RH,1,391,391,1,391
20641,QZJY6FC,2,"4, 221","4, 221",2,"4,221"
20642,QZKG7BG,3,"189, 237, 189","189, 237",2,189
20643,QZLEPMA,1,843,843,1,843
20644,QZNCX23,1,573,573,1,573
20645,QZNR6PF,16,"81, 180, 180, 180, 81, 4, 180, 81, 303, 180, 78, 20, 81, 401, 176, 82","81, 180, 4, 303, 78, 20, 401, 176, 82",9,180
20646,QZO3LLR,1,856,856,1,856
20647,QZOUX8D,9,"300, 55, 92, 221, 104, 33, 20, 582, 104","300, 55, 92, 221, 104, 33, 20, 582",8,104
20648,QZPIR35,2,"113, 149","113, 149",2,"113,149"
20649,QZQ3WIH,2,"391, 84","391, 84",2,"391,84"
20650,QZRM4XT,1,679,679,1,679
20651,QZSGDDE,2,"148, 537","148, 537",2,"148,537"
20652,QZTEN6H,2,"78, 79","78, 79",2,"78,79"
20653,QZUVFZQ,3,"113, 79, 547","113, 79, 547",3,"113,79,547"
20654,QZWBCC0,9,"20, 113, 113, 113, 856, 201, 201, 856, 113","20, 113, 856, 201",4,113
20655,QZWKDFY,1,75,75,1,75
20656,QZWXPI8,2,"157, 157",157,1,157
20657,QZXXZ42,2,"386, 583","386, 583",2,"386,583"
20658,QZY7Q4D,2,"391, 398","391, 398",2,"391,398"
